_il,_it,_el,_et,meanPt,stdPt,cl_1,cl_2,cl_3
0.00174,0.0003965,0.003725,0.00158,-0.13849,2.0298,2003.1,3559.4,1581.6
0.00257,0.0003965,0.003725,0.00158,-0.10448,2.3298,3008.8,2618.2,1566.2
0.0034,0.0003965,0.003725,0.00158,-0.075648,2.578,3791,1882,1560.8
0.00257,0.000193,0.003725,0.00158,-0.06644,1.9367,5149.9,1934.2,0
0.00257,0.0006,0.003725,0.00158,-0.13482,2.6992,1274,3165.1,2846.6
0.00257,0.0003965,0.0012,0.00158,-0.03472,3.1734,5872.3,0,1430.5
0.00257,0.0003965,0.00625,0.00158,-0.13869,1.9636,1729.6,3807.9,1601.4
0.00257,0.0003965,0.003725,0.0008,-0.14593,3.0166,0,3538.1,3828.3
0.00257,0.0003965,0.003725,0.00236,-0.081219,2.0298,4270.7,2285.6,560.77
