_il,_it,_el,_et,meanPt,stdPt,cl_1,cl_2
0.00174,0.0003965,0.003725,0.00158,-0.13849,2.0298,0.34092,0.30857
0.00257,0.0003965,0.003725,0.00158,-0.10448,2.3298,0.33489,0.32755
0.0034,0.0003965,0.003725,0.00158,-0.075648,2.578,0.33017,0.34265
0.00257,0.000193,0.003725,0.00158,-0.06644,1.9367,0.34962,0.2971
0.00257,0.0006,0.003725,0.00158,-0.13482,2.6992,0.32281,0.35263
0.00257,0.0003965,0.0012,0.00158,-0.03472,3.1734,0.31837,0.37688
0.00257,0.0003965,0.00625,0.00158,-0.13869,1.9636,0.34262,0.30429
0.00257,0.0003965,0.003725,0.0008,-0.14593,3.0166,0.31359,0.37315
0.00257,0.0003965,0.003725,0.00236,-0.081219,2.0298,0.34509,0.30594
