x,y,z
72326.703125,-15284.000000,-15121.200195
71592.703125,-14938.799805,-13798.900391
71255.101562,-15820.099609,-15613.299805
74733.500000,-33564.101562,-16513.699219
74691.101562,-34999.000000,-16157.000000
75268.601562,-33991.300781,-15183.200195
73523.796875,-34145.800781,-15950.200195
75793.101562,7349.910156,29213.900391
75568.500000,7424.959961,30835.300781
74241.296875,7675.649902,29822.099609
74772.000000,6527.200195,30225.099609
103483.000000,-18123.400391,-2848.479980
102844.000000,-19113.099609,-3753.209961
102167.000000,-18239.300781,-2301.159912
101942.000000,-17728.599609,-3741.290039
78846.500000,-32966.898438,-15896.900391
78543.796875,-31437.900391,-16385.599609
78471.398438,-32714.199219,-17387.900391
77595.000000,-32370.599609,-15561.599609
86301.101562,-17887.300781,-13768.099609
85880.898438,-18325.900391,-15035.000000
84741.000000,-17301.900391,-14498.200195
85997.101562,-16642.900391,-14442.799805
61017.101562,10646.200195,3444.209961
60728.199219,11835.599609,4711.140137
61718.500000,11725.799805,3501.479980
94421.398438,-42907.101562,-13067.500000
95039.703125,-10441.299805,1495.290039
95608.898438,-8551.110352,2331.489990
95096.296875,-9688.900391,2692.959961
96234.296875,-9442.509766,1217.219971
33006.000000,-25528.500000,11068.099609
54467.300781,-27279.599609,-5672.899902
54265.300781,-28578.099609,-7317.319824
54526.300781,-26992.500000,-7019.759766
55618.199219,-27950.699219,-6675.819824
69635.000000,-3606.929932,-10741.200195
69015.898438,-2303.959961,-10829.500000
68703.703125,-2888.379883,-9579.330078
50815.000000,15465.099609,13887.799805
52048.800781,14960.700195,12493.000000
50624.300781,15104.799805,12275.700195
51536.898438,16199.000000,12670.599609
66242.898438,19287.699219,8576.379883
65408.500000,18350.199219,9077.540039
65595.101562,20241.199219,9365.120117
64649.601562,19523.800781,8480.299805
85489.601562,1400.880005,38862.000000
85992.101562,1616.900024,40047.601562
86976.398438,1973.760010,39074.898438
86011.296875,3032.459961,39221.199219
57208.199219,-32881.898438,42325.601562
58142.800781,-32636.099609,41352.800781
57579.398438,-34270.699219,41414.199219
56614.398438,-33013.101562,41004.101562
68028.601562,18992.099609,13281.799805
68018.898438,20817.300781,13473.900391
50465.000000,-31579.199219,-3697.489990
49148.800781,-31098.500000,-2976.860107
49561.601562,-32585.800781,-4040.810059
49749.800781,-32501.000000,-2737.149902
54123.398438,-20702.800781,-2885.929932
51788.398438,7966.720215,-4032.629883
52674.101562,6594.899902,-4853.279785
52966.199219,7928.129883,-5184.169922
53145.601562,7579.720215,-3780.419922
88204.601562,-9922.679688,-7612.000000
86887.101562,-10367.500000,-8182.009766
86953.796875,-9242.179688,-8384.009766
88016.000000,-10222.500000,-9190.969727
99214.601562,-6863.359863,13408.700195
98017.898438,-7820.100098,12383.099609
98492.500000,-6624.299805,11816.299805
92981.000000,-50499.699219,-4633.390137
93676.898438,-48979.300781,-4898.950195
92185.398438,-49833.800781,-5555.009766
92092.296875,-49244.000000,-4237.220215
60258.000000,-41974.199219,240.192001
61428.500000,-41794.101562,1307.329956
60580.699219,-43130.800781,1017.979980
41903.300781,-21012.699219,38196.300781
41730.800781,-20071.400391,37258.101562
43158.199219,-20373.099609,38225.500000
42631.101562,-21251.900391,37097.500000
57415.800781,16919.900391,13632.799805
57799.800781,15683.900391,12961.200195
58579.601562,16635.900391,12453.200195
58868.500000,16682.000000,13974.599609
45592.101562,-38499.199219,9931.219727
47150.800781,-38200.398438,9893.719727
46637.699219,-39199.199219,8850.889648
46113.898438,-37830.199219,8884.849609
103444.000000,-51144.398438,10972.700195
102756.000000,-51828.601562,9911.110352
102499.000000,-50164.800781,10842.799805
103213.000000,-50445.300781,9711.190430
106442.000000,-31714.000000,16206.099609
105560.000000,-30279.500000,15266.599609
106823.000000,-29910.099609,15765.900391
106876.000000,-31143.500000,15031.900391
96192.101562,-15211.599609,-7683.839844
96732.101562,-16402.300781,-8417.169922
95245.203125,-16141.200195,-8432.660156
95775.000000,-14872.500000,-9221.059570
35355.601562,-7993.310059,-1303.969971
34251.101562,-8768.919922,-1465.900024
33671.601562,-7976.580078,-729.177002
34332.898438,-7351.569824,-1837.420044
39431.800781,-34592.601562,24295.400391
40106.800781,-33881.699219,23205.199219
40204.699219,-35103.601562,22329.500000
38994.199219,-34650.898438,22781.300781
66443.398438,5257.879883,-5850.959961
65217.398438,5721.660156,-7464.399902
65753.703125,4420.410156,-7145.799805
65133.601562,5330.200195,-5755.890137
64422.601562,18708.400391,32978.898438
65911.203125,18831.000000,33140.000000
65633.398438,17686.599609,33702.601562
65038.199219,17439.300781,32190.000000
87495.796875,-43838.800781,-14571.599609
87286.398438,-42632.398438,-13610.799805
86258.000000,-43411.300781,-14343.400391
115852.000000,-41973.601562,-3794.729980
114390.000000,-41744.898438,-3812.840088
115553.000000,-42684.300781,-2559.459961
114602.000000,-41283.601562,-2593.719971
70330.101562,-26116.900391,-8961.910156
96769.296875,3852.639893,17577.500000
97172.203125,5069.500000,16863.199219
96449.898438,5348.979980,18263.199219
112862.000000,-28215.199219,-4105.299805
114206.000000,-29432.900391,-4830.560059
113318.000000,-28371.599609,-5481.229980
60178.898438,24526.699219,16086.299805
59427.398438,26017.599609,15805.799805
59307.601562,24804.500000,15008.400391
59464.300781,25219.900391,16824.300781
48419.101562,5230.060059,-3649.760010
46811.601562,5173.020020,-4256.109863
47239.199219,5442.700195,-2802.959961
47309.500000,6504.939941,-3913.879883
75793.500000,-3948.120117,44124.500000
76173.101562,-5348.919922,43498.500000
77351.703125,-4173.810059,43424.000000
76485.203125,-5006.560059,44716.800781
47462.199219,-36976.199219,17827.500000
48690.199219,-35986.398438,18359.199219
48685.101562,-37371.398438,19035.699219
48633.300781,-37315.699219,17642.300781
102334.000000,-20490.400391,29441.900391
103072.000000,-19472.900391,28893.000000
86513.000000,9043.250000,11499.900391
85931.203125,8190.470215,10374.599609
83613.203125,-3259.040039,45295.300781
83427.898438,-1913.150024,45100.199219
83433.500000,-2345.409912,43776.199219
82118.000000,-2524.060059,44602.800781
35368.800781,-2359.110107,4151.669922
35255.000000,-509.308990,3524.139893
34282.199219,-2039.209961,3733.020020
35033.699219,-792.437988,5001.319824
94473.000000,3053.280029,2081.330078
94843.796875,4312.140137,2146.620117
93671.296875,3722.370117,3441.360107
95225.898438,2816.570068,3323.919922
67741.500000,-28160.099609,41154.300781
67327.898438,-29345.500000,40575.398438
66878.601562,-28504.300781,41002.300781
91593.000000,-33740.398438,35763.101562
91743.703125,-35054.300781,35932.800781
91365.898438,-34781.101562,37432.101562
64944.398438,23334.599609,21707.099609
63652.000000,23665.599609,21767.599609
64243.398438,25153.900391,21486.000000
64559.398438,23995.900391,20460.599609
57657.699219,-36362.000000,49259.898438
56653.699219,-35714.699219,48730.199219
57037.800781,-35177.601562,49774.601562
58121.000000,-35257.101562,48922.000000
68711.203125,4622.209961,36340.699219
68188.796875,5389.129883,37242.398438
69554.000000,5488.379883,37457.601562
68955.898438,6034.600098,36039.699219
46275.300781,-39179.898438,5474.750000
46077.898438,-38345.800781,4166.549805
45248.199219,-38484.898438,5718.149902
46503.101562,-37640.101562,5473.910156
69304.500000,-36165.398438,49541.000000
69031.898438,-35609.898438,48460.601562
67882.500000,-35245.199219,49801.898438
69106.296875,-34707.199219,49573.398438
105270.000000,-20748.599609,25146.699219
105429.000000,-19605.800781,25424.400391
103907.000000,-20543.199219,26216.500000
105168.000000,-20124.099609,26612.099609
103739.000000,-46861.300781,14763.099609
104817.000000,-45817.699219,15168.200195
103623.000000,-45996.300781,16009.000000
105008.000000,-47076.300781,16092.500000
82520.000000,-53489.199219,-2944.000000
84146.796875,-52980.300781,-2170.580078
83085.398438,-52314.800781,-2182.469971
82845.796875,-54071.398438,-1734.130005
108713.000000,-31255.400391,13323.200195
107863.000000,-32014.500000,13971.000000
106642.000000,-31357.800781,13571.900391
103256.000000,-23273.699219,29863.199219
103657.000000,-24076.199219,31576.000000
102373.000000,-22976.500000,30986.699219
102468.000000,-24329.699219,30620.800781
91894.703125,-1016.729980,3554.870117
91058.898438,-400.286011,2282.260010
92114.500000,354.970001,2680.629883
92748.500000,-912.109009,2339.090088
49926.398438,1742.729980,-11738.900391
50715.300781,2375.429932,-10349.400391
50434.898438,601.172974,-10750.400391
51413.300781,1385.380005,-11836.200195
52363.101562,-34368.101562,22870.400391
52653.398438,-34360.699219,23981.500000
48025.800781,-30769.699219,2055.010010
46832.898438,-30093.599609,1948.040039
47605.699219,-29881.699219,3318.409912
82911.398438,2082.520020,3116.669922
82237.296875,1782.469971,1844.040039
75782.203125,-36361.699219,44791.199219
75137.601562,-34955.101562,43254.898438
76537.500000,-35290.800781,43565.800781
75366.703125,-36481.898438,43438.898438
56283.800781,-34244.800781,7686.640137
56454.898438,-33220.199219,8867.440430
57067.699219,-33047.398438,7730.729980
54968.800781,-33515.398438,7913.580078
116098.000000,-22751.900391,2720.590088
115470.000000,-21337.599609,2935.979980
115602.000000,-21735.400391,1797.650024
114708.000000,-22753.900391,2604.540039
108278.000000,-45591.699219,-14706.099609
109517.000000,-44503.800781,-14345.299805
109776.000000,-45825.101562,-15485.000000
42331.199219,-20469.199219,-1516.890015
41728.898438,-21674.000000,-448.292999
42288.500000,-20480.900391,204.802002
40917.199219,-20518.000000,-514.908020
83307.000000,-22136.800781,43882.898438
82717.203125,-21827.800781,45305.601562
84311.703125,-22081.800781,45106.800781
83148.203125,-20596.300781,44675.500000
111395.000000,-32886.398438,-7495.890137
112666.000000,-33332.699219,-8154.529785
112280.000000,-31863.800781,-8250.339844
112276.000000,-32133.199219,-6933.410156
52336.500000,19728.800781,11189.200195
53249.398438,18493.099609,11691.099609
53840.398438,19450.500000,10578.099609
53744.300781,19644.000000,12029.000000
92755.203125,-31119.199219,39659.800781
90967.898438,-30659.000000,39575.898438
100449.000000,-39290.601562,24409.800781
98496.898438,-38870.101562,24732.000000
99261.203125,-38423.699219,23578.800781
99234.500000,-40269.398438,24702.099609
35981.300781,-12465.099609,4206.959961
37038.601562,-10911.200195,4854.689941
36309.199219,-10737.099609,3731.949951
35230.199219,-11374.900391,3996.250000
54757.898438,-2749.929932,42789.101562
54890.398438,-1188.410034,43339.000000
55093.300781,-1894.380005,44287.601562
55987.000000,-2049.229980,43350.699219
66901.203125,-34312.000000,38645.000000
66678.296875,-32668.500000,37856.300781
67977.703125,-32383.599609,38378.000000
67979.203125,-33485.398438,37521.300781
73235.601562,4096.709961,-5938.410156
46035.601562,-33610.199219,36609.898438
45811.101562,-32034.599609,36362.398438
45312.300781,-32728.000000,37753.101562
47180.101562,-32745.800781,36925.101562
97545.500000,-6666.180176,-2132.010010
97329.101562,-7823.700195,-1272.579956
97080.101562,-8131.120117,-2576.969971
98637.296875,-7731.319824,-2126.030029
86713.796875,-21138.699219,45237.398438
85875.203125,-21275.800781,43375.199219
85610.203125,-20322.699219,44681.000000
87054.101562,-20795.300781,43816.199219
101744.000000,-26187.699219,-12616.900391
102499.000000,-26352.900391,-14147.599609
101356.000000,-25453.300781,-13819.400391
103000.000000,-25063.500000,-13285.900391
46724.300781,-18656.199219,-4525.430176
47305.300781,-18276.199219,-3115.110107
45992.699219,-19595.400391,-3562.699951
47154.101562,-19894.000000,-4233.790039
68211.101562,1843.390015,-9137.599609
69130.000000,1752.099976,-10428.400391
68896.000000,3077.100098,-10030.400391
69940.101562,1475.750000,-9058.160156
82764.101562,-18543.199219,-15715.200195
82322.398438,-46361.199219,-138.667999
81754.398438,-45788.800781,-1069.550049
83047.398438,-46039.601562,-1418.959961
82106.500000,-47097.398438,-2023.699951
52237.199219,-31438.000000,46773.500000
102570.000000,-29542.599609,30020.500000
102826.000000,-30210.300781,31482.699219
103446.000000,-28995.400391,31120.000000
101681.000000,-29041.199219,31049.900391
94723.000000,-36685.699219,-19607.900391
96042.796875,-36907.101562,-19529.300781
95628.796875,-37649.000000,-20696.900391
95066.398438,-36447.601562,-21099.199219
35399.800781,-13552.500000,5078.549805
35600.500000,-13538.200195,7033.410156
36254.601562,-12737.000000,6085.660156
34390.898438,-13040.900391,6145.609863
48991.800781,465.894989,-6227.529785
47923.898438,-351.970001,-5574.169922
49542.300781,-93.345802,-4675.359863
72812.000000,13678.000000,816.710999
71684.296875,12928.400391,1419.839966
72404.101562,12388.500000,224.473999
73126.000000,12279.200195,1564.569946
83751.398438,-23366.400391,39965.800781
85064.796875,-23084.699219,39747.601562
83337.796875,-22159.400391,39970.300781
84696.703125,-22437.400391,41192.800781
42736.800781,12344.599609,-173.733002
41543.000000,11897.599609,945.028992
40727.101562,12212.200195,-470.502991
41584.300781,11113.099609,-497.915009
92755.703125,-53475.398438,-902.341003
92693.296875,-53130.601562,-2074.370117
68644.000000,-44868.800781,37705.601562
68701.203125,-43743.398438,38400.800781
67248.601562,-44656.199219,38750.601562
68307.703125,-44653.101562,39379.500000
108081.000000,-44126.000000,6805.790039
106665.000000,-44701.398438,6665.109863
107981.000000,-45682.000000,6493.040039
107196.000000,-45282.101562,7923.390137
80988.000000,-30535.599609,41702.800781
81186.703125,-32108.599609,42070.300781
82384.000000,-31269.000000,41720.699219
81697.898438,-31468.500000,43285.101562
96986.796875,-15116.400391,23741.900391
97943.398438,-13512.200195,24154.000000
96304.703125,-13859.599609,24097.599609
97800.898438,-13893.000000,25379.800781
109046.000000,-45025.500000,-8073.399902
107438.000000,-44512.000000,-7870.790039
107678.000000,-46247.800781,-8285.719727
108141.000000,-46011.699219,-6993.979980
110576.000000,-10586.700195,3683.659912
110499.000000,-12215.900391,4476.689941
111316.000000,-11493.799805,4109.770020
111042.000000,-10751.000000,5097.540039
73462.796875,-34467.101562,49238.699219
73780.703125,-34622.500000,51028.500000
73523.296875,-35638.199219,49961.398438
74874.000000,-34744.199219,50266.199219
98149.703125,-1198.079956,12387.900391
97927.398438,-1200.400024,13758.700195
99406.601562,-1368.869995,13348.200195
98757.500000,90.476898,13443.900391
41597.601562,-2038.050049,-8176.319824
42032.199219,-708.750977,-8713.660156
40848.300781,-977.758972,-9450.049805
40119.699219,-1508.329956,-8465.990234
48284.199219,-17924.599609,48250.699219
49001.800781,-18941.000000,47266.601562
47820.699219,-19425.800781,48038.000000
47176.898438,-18056.599609,47676.398438
52184.300781,-32430.900391,-3974.139893
51877.699219,-31232.900391,-3012.409912
52902.398438,-31460.300781,-4292.209961
51507.800781,-31082.000000,-4444.680176
81431.601562,-50492.000000,5558.770020
80044.398438,-51076.898438,4473.600098
80017.203125,-49778.699219,5286.540039
81295.203125,-50117.300781,4149.939941
84550.000000,-44795.500000,24019.099609
83582.101562,-45444.398438,24642.000000
83618.703125,-46265.500000,23495.300781
85102.000000,-46135.398438,24362.699219
52796.101562,-24425.300781,-9703.190430
53867.300781,-25278.500000,-9490.509766
52920.898438,-25318.199219,-10658.099609
53675.500000,-23854.300781,-10335.000000
101559.000000,-24622.000000,-12776.900391
102168.000000,-23593.300781,-13288.099609
101332.000000,-22806.000000,-12183.299805
101285.000000,-24210.300781,-11593.299805
60026.800781,-31676.400391,52536.101562
60671.101562,-31929.199219,53911.199219
61515.000000,-31766.400391,52969.800781
60951.300781,-30193.699219,52914.601562
61244.000000,-10402.400391,50021.800781
61857.199219,-11708.099609,49058.898438
62025.199219,-11401.700195,50729.300781
60612.101562,-11557.500000,49160.199219
66373.101562,-36885.101562,44090.898438
66531.296875,-37725.800781,42838.800781
67431.000000,-36740.601562,42520.199219
67958.601562,-37297.300781,43629.398438
39605.398438,-17073.699219,-1609.239990
40720.199219,-16842.699219,-2601.629883
40910.898438,-18228.300781,-2101.860107
40009.101562,-18023.599609,-3144.510010
77806.101562,-47052.000000,10030.500000
78669.601562,-47245.398438,8835.379883
79604.898438,-47260.398438,9943.059570
78161.203125,-48485.500000,10469.599609
45669.500000,-12140.599609,37181.398438
111988.000000,-40724.300781,3986.949951
111658.000000,-41936.000000,4565.680176
110353.000000,-40913.699219,4950.569824
110681.000000,-40942.500000,3534.860107
60458.101562,-21474.400391,52804.898438
61870.601562,-22060.599609,53079.699219
62011.699219,-22446.500000,51698.800781
61595.199219,-20812.400391,52738.300781
48844.800781,-30351.500000,40658.199219
56664.101562,-44410.699219,8229.259766
91872.500000,1904.079956,2909.219971
90756.203125,1922.400024,1648.619995
92190.000000,2744.989990,1818.579956
92145.000000,1251.750000,1547.680054
90940.203125,-4621.830078,34675.500000
91335.398438,-6139.850098,34368.699219
91518.101562,-4843.080078,33317.500000
92407.601562,-5046.640137,34572.601562
80988.296875,-30414.900391,46808.699219
80695.898438,-28882.099609,46581.500000
81259.296875,-29249.900391,47793.800781
82269.796875,-29946.699219,46987.699219
111374.000000,-44153.000000,-6767.850098
112027.000000,-45224.300781,-7523.529785
110654.000000,-45096.601562,-7450.810059
111352.000000,-43835.601562,-8219.269531
101285.000000,-13950.299805,6656.339844
100788.000000,-13812.099609,5328.939941
101786.000000,-14965.799805,6144.990234
63423.199219,26295.400391,20745.699219
62493.101562,27744.900391,19744.699219
61915.500000,26569.699219,20952.699219
62571.800781,27721.500000,21191.500000
89750.898438,2794.860107,39800.898438
90159.398438,1931.739990,38151.800781
106463.000000,-21516.699219,-3151.479980
107406.000000,-20962.000000,-4314.859863
106908.000000,-20664.099609,-2307.449951
108010.000000,-20465.800781,-3162.000000
87440.500000,-52364.398438,9724.459961
87441.500000,-53942.300781,9185.400391
86039.601562,-53333.398438,8803.230469
87341.203125,-52622.898438,8236.769531
51333.898438,-33499.500000,35809.898438
50568.000000,-34880.601562,35883.300781
50684.800781,-33941.699219,37188.000000
49603.898438,-33356.800781,36292.699219
45941.500000,17033.400391,3055.479980
44797.398438,16263.500000,3921.399902
44719.101562,17756.199219,3104.830078
43362.000000,-13537.500000,-1908.560059
43388.898438,-14842.000000,-2872.439941
42795.601562,-13650.299805,-3597.840088
97029.500000,-31084.500000,33453.300781
95705.898438,-30393.000000,34501.699219
95816.203125,-31802.400391,33870.000000
97089.796875,-31113.900391,34972.101562
65871.601562,7470.649902,34206.101562
66548.296875,6308.959961,32984.000000
56396.000000,-43800.699219,9644.870117
57389.000000,-42577.800781,10054.400391
55858.398438,-42413.398438,9510.349609
56268.601562,-42956.500000,10906.400391
59208.101562,14524.099609,4358.359863
59833.601562,16235.000000,4120.200195
58401.601562,15906.500000,3140.489990
58142.800781,15320.200195,4295.750000
57025.101562,-10947.000000,-12178.799805
57262.898438,-11362.599609,-10705.500000
56687.101562,-12370.000000,-12214.099609
58027.101562,-11775.799805,-11847.200195
43428.300781,-22316.599609,37536.000000
44228.199219,-21132.500000,37432.699219
73460.296875,-44137.300781,23329.099609
72364.500000,-44279.000000,22780.400391
73262.898438,-44486.800781,22014.500000
75643.296875,-9109.209961,-6741.450195
75573.601562,-7702.759766,-7643.870117
74823.101562,-8851.759766,-8554.559570
112292.000000,-37689.101562,4079.219971
112216.000000,-38548.898438,5338.950195
112833.000000,-37233.101562,5726.520020
111577.000000,-37297.199219,5174.680176
43258.300781,-21496.900391,40644.699219
43616.199219,-22017.500000,41921.500000
44158.601562,-20567.800781,41590.300781
42790.000000,-20919.199219,42097.398438
68371.500000,21719.000000,1960.660034
67255.703125,20568.599609,1803.400024
69083.203125,20196.599609,2011.880005
67893.703125,19866.000000,2628.649902
57275.500000,17321.599609,7134.680176
58372.199219,18698.199219,6418.189941
57157.300781,17921.000000,5925.500000
57031.398438,18796.099609,7229.629883
106027.000000,-10904.700195,1550.699951
107258.000000,-11039.000000,2262.719971
47241.398438,16107.099609,34250.898438
45576.101562,16708.300781,35073.000000
46650.500000,16452.500000,35746.898438
46460.398438,17019.000000,33690.898438
103530.000000,-44002.101562,-15076.200195
103945.000000,-43748.199219,-13256.599609
103041.000000,-42781.699219,-14180.900391
102532.000000,-43773.500000,-13426.799805
64936.500000,-24995.099609,49620.898438
63787.601562,-24585.300781,51114.101562
64232.300781,-25967.699219,50541.300781
65117.000000,-24827.900391,51241.101562
74398.000000,-44359.601562,22409.800781
86190.101562,-49569.101562,4369.180176
84868.796875,-47890.898438,4402.259766
84799.398438,-49866.199219,5156.410156
85573.796875,-48117.300781,5539.560059
32591.000000,-21061.099609,7339.200195
31237.099609,-21532.800781,7204.029785
32195.900391,-21995.300781,8363.389648
31566.500000,-20549.500000,8591.929688
41860.699219,-24930.400391,1640.589966
41813.000000,-24859.400391,223.673996
99862.000000,-31727.199219,-15053.599609
106026.000000,-50326.601562,9161.750000
106140.000000,-49507.000000,7331.979980
104902.000000,-50144.000000,7692.000000
105083.000000,-48653.398438,8011.410156
59872.398438,7272.100098,-943.054016
59030.800781,6597.189941,-1836.510010
58337.101562,7489.319824,-668.489990
59167.398438,7988.270020,-2162.979980
76026.601562,-29010.400391,45007.898438
76790.296875,-28041.599609,44068.101562
76743.296875,-28115.099609,46066.500000
77458.203125,-29007.099609,44700.398438
52861.101562,11398.500000,-2373.840088
52487.300781,12867.299805,-2486.939941
52346.398438,12951.099609,-908.119019
53600.101562,12180.400391,-1420.979980
70864.898438,-22088.099609,-10718.500000
70508.000000,-23279.300781,-10175.400391
70660.000000,-23160.599609,-11893.000000
71975.796875,-23036.599609,-10981.500000
83435.000000,-8884.990234,-7080.609863
82096.601562,-9297.299805,-6053.569824
82287.500000,-9518.419922,-7542.069824
90323.898438,-6971.430176,630.254028
89080.796875,-6591.049805,-334.445007
90080.796875,-5750.660156,387.583008
90849.398438,-6519.200195,-647.804016
85665.796875,-41467.101562,39219.199219
85617.601562,-39976.800781,38542.398438
85297.203125,-40701.601562,40398.300781
79856.101562,6774.689941,20913.599609
80456.203125,8384.750000,20493.099609
81512.398438,7559.270020,20658.199219
79821.101562,6986.509766,19667.599609
71269.101562,11863.400391,9400.530273
71106.398438,9983.959961,9862.040039
70913.101562,10941.000000,11099.700195
70224.898438,10787.700195,10258.799805
66260.703125,7165.950195,-2289.270020
66109.796875,7737.529785,-980.981018
64955.300781,7135.049805,-1893.310059
65603.898438,5931.709961,-1301.079956
92067.500000,-20389.699219,33066.601562
92695.601562,-21638.800781,32704.900391
91534.601562,-21685.500000,33767.601562
91294.500000,-21811.699219,31950.400391
103424.000000,-38304.898438,15310.599609
102904.000000,-39062.000000,16756.300781
103819.000000,-37861.601562,16522.800781
102358.000000,-37822.898438,16193.700195
111023.000000,-10105.299805,8298.500000
110095.000000,-10805.500000,8343.639648
111165.000000,-10239.700195,9646.750000
110575.000000,-9221.669922,9148.179688
75373.500000,-43239.398438,44354.601562
75290.601562,-42558.199219,45711.000000
75739.296875,-41469.300781,44623.398438
74275.398438,-42128.500000,44227.800781
52788.101562,2581.949951,-3598.300049
54184.398438,2491.679932,-2774.939941
53460.000000,3843.620117,-3304.790039
53015.800781,3259.419922,-1963.310059
71055.796875,4122.729980,36001.898438
71069.601562,3372.889893,36929.000000
72397.500000,4196.939941,36957.800781
70988.703125,5068.259766,37320.398438
109481.000000,-31205.400391,-16432.800781
109627.000000,-32650.400391,-16713.099609
75975.601562,15074.900391,37619.300781
76239.601562,16457.800781,36824.101562
75041.203125,15443.200195,36437.101562
75016.898438,16108.700195,37824.601562
96281.703125,8287.599609,14170.400391
97074.898438,9755.730469,14279.799805
96965.101562,9794.509766,13105.900391
95514.898438,9414.610352,14123.400391
82226.203125,-57134.101562,5812.729980
82761.601562,-56115.500000,4769.770020
83614.296875,-57240.800781,6084.930176
83246.296875,-57237.500000,4787.839844
80773.296875,-21290.800781,43844.699219
79994.703125,-20029.000000,43917.601562
80373.203125,-20655.599609,42226.000000
79563.398438,-21164.800781,43085.000000
72990.500000,-45460.699219,23528.099609
72954.601562,-46463.699219,24335.699219
71822.601562,-46680.601562,23471.599609
73846.203125,-46503.300781,22986.599609
74931.398438,-47532.101562,4746.240234
74849.101562,-45946.199219,5024.149902
73897.203125,-47113.699219,3980.620117
74197.101562,-47213.000000,5755.970215
58413.199219,1762.550049,42630.398438
56868.800781,768.351990,42776.800781
58352.699219,361.148987,42627.699219
78669.703125,12540.099609,15479.200195
77039.203125,-34050.500000,47617.000000
76891.398438,-32561.500000,48373.398438
77717.296875,-32438.400391,47277.398438
103938.000000,-21326.800781,-6806.899902
105409.000000,-20862.599609,-7058.209961
104764.000000,-21885.900391,-7758.180176
104342.000000,-20616.900391,-8115.120117
85698.500000,-33500.398438,-17507.500000
86127.296875,-35066.699219,-18253.599609
85809.101562,-35019.199219,-16809.699219
84781.101562,-34463.300781,-18469.699219
88312.703125,-51088.000000,3315.250000
71433.101562,-39624.000000,-13908.500000
72278.101562,-39165.101562,-14680.700195
40168.199219,12361.799805,28354.400391
40915.000000,10905.299805,29034.500000
41728.699219,11876.400391,29446.400391
96479.296875,-39151.500000,19101.599609
96725.703125,-40914.398438,19882.000000
95139.796875,-39810.601562,19346.199219
96053.000000,-39949.601562,18222.500000
104525.000000,-44235.601562,-628.588989
103635.000000,-44190.800781,997.919006
103448.000000,-44843.800781,-290.118988
74243.296875,-46978.699219,21762.699219
75323.398438,-47168.500000,23095.800781
75279.101562,-47658.000000,21347.699219
75267.703125,-46142.199219,22050.099609
95350.703125,3531.939941,20213.400391
96486.500000,2109.780029,20375.000000
95357.703125,2585.639893,19193.900391
59407.398438,13540.299805,33167.398438
59345.601562,12745.200195,34675.398438
58472.101562,14211.400391,34059.300781
58442.500000,12504.599609,33549.000000
98775.796875,-51127.699219,-12850.500000
99101.500000,-50149.000000,-14205.900391
98369.898438,-49933.300781,-12547.400391
99694.000000,-49821.601562,-12837.299805
65617.203125,-9347.030273,49709.398438
66386.500000,-10635.500000,49535.398438
65162.199219,-10612.599609,50845.601562
64547.000000,-10267.200195,49225.500000
99705.101562,-51489.898438,1917.420044
98148.398438,-51899.398438,1984.300049
104527.000000,-36287.500000,27070.099609
102693.000000,-35633.898438,27357.800781
103840.000000,-34827.699219,26632.199219
103339.000000,-36290.699219,26228.800781
42458.800781,-10652.599609,-3321.149902
42594.101562,-12269.900391,-3629.280029
41394.601562,-11581.599609,-3140.080078
72798.601562,6048.939941,32854.601562
74253.703125,6620.189941,32673.000000
73038.000000,7531.430176,32181.300781
73434.703125,7430.370117,33451.699219
33078.398438,-14860.500000,22751.099609
32925.500000,-15060.900391,24177.199219
57750.699219,23567.900391,33606.300781
57592.500000,22840.500000,34548.500000
56811.699219,22694.400391,32880.800781
58478.398438,22082.699219,33569.101562
77548.500000,-54314.300781,10949.200195
77973.796875,-55674.800781,11298.200195
77860.796875,-55447.398438,12557.200195
77055.398438,-54270.398438,12387.500000
66489.703125,-45931.300781,14475.299805
66937.398438,-45248.699219,15423.000000
65932.601562,-46219.101562,16051.900391
67333.398438,-46522.800781,15252.500000
107162.000000,-37856.199219,-13484.599609
90392.703125,-40677.101562,-18224.400391
90977.296875,-41385.800781,-17126.800781
89791.703125,-40151.101562,-17183.199219
102912.000000,-35803.199219,24929.400391
101951.000000,-36834.398438,24061.300781
103329.000000,-37946.199219,24977.599609
102423.000000,-37320.800781,25804.500000
91180.000000,-9028.559570,-1668.390015
91337.296875,-7430.569824,-2360.340088
90215.203125,-8484.049805,-2514.780029
95211.203125,9072.049805,22030.199219
96232.101562,9632.690430,22735.099609
95358.000000,10532.299805,22832.900391
94951.296875,9149.440430,23539.099609
113042.000000,-17927.400391,15382.099609
113061.000000,-19594.400391,16423.800781
112742.000000,-18374.500000,16878.599609
111905.000000,-18986.800781,15480.099609
81591.703125,1986.150024,-5663.959961
82293.601562,3030.510010,-5494.379883
83359.796875,2068.169922,-5809.609863
82966.703125,3006.379883,-6858.029785
74139.898438,13509.000000,31282.500000
74535.101562,14913.700195,30329.300781
75300.296875,13836.900391,31867.599609
75753.601562,13790.099609,30389.699219
81617.203125,8738.230469,29946.599609
82825.703125,9254.969727,28966.800781
83069.398438,8202.549805,30123.599609
82501.601562,7899.509766,28717.199219
114049.000000,-26285.199219,11324.200195
112778.000000,-27488.099609,11526.200195
