-il,_it,_el,_et,pca_2,pca_1,fBD3,fBD2
0.00174,0.0003965,0.003725,0.00158,0.18492,0.27651,0.70964,0.55992
0.00257,0.0003965,0.003725,0.00158,-0.0029705,0.31852,0.92298,0.7367
0.0034,0.0003965,0.003725,0.00158,-0.14908,0.35189,0.82349,0.51521
0.00257,0.000193,0.003725,0.00158,-0.39144,0.25992,0.19858,0.13995
0.00257,0.0006,0.003725,0.00158,0.31171,0.36688,0.60724,0.042833
0.00257,0.0003965,0.0012,0.00158,-0.53787,0.42834,0.33924,0.18507
0.00257,0.0003965,0.00625,0.00158,0.23626,0.26676,0.69113,0.25826
0.00257,0.0003965,0.003725,0.0008,0.5429,0.40659,0.15126,0.19164
0.00257,0.0003965,0.003725,0.00236,-0.23091,0.27594,0.38638,0.34656
